BFS_NR,GEBIET_NAME,date,population,Name,bfs,wikidata_id,check,bool
138,Richterswil,1990-12-31,9840.0,Richterswil,138.0,Q68227,1990-12-31---138,False
225,Rickenbach,1990-12-31,1934.0,Rickenbach (ZH),225.0,Q68457,1990-12-31---225,False
12,Rifferswil,1990-12-31,665.0,Rifferswil,12.0,Q66598,1990-12-31---12,False
68,Rorbas,1990-12-31,1978.0,Rorbas,68.0,Q67909,1990-12-31---68,False
97,Rümlang,1990-12-31,5206.0,Rümlang,97.0,Q67894,1990-12-31---97,False
139,Rüschlikon,1990-12-31,4599.0,Rüschlikon,139.0,Q66819,1990-12-31---139,False
178,Russikon,1990-12-31,3586.0,Russikon,178.0,Q67957,1990-12-31---178,False
118,Rüti,1990-12-31,10565.0,Rüti (ZH),118.0,Q69752,1990-12-31---118,False
226,Schlatt,1990-12-31,613.0,Schlatt (ZH),226.0,Q68390,1990-12-31---226,False
98,Schleinikon,1990-12-31,555.0,Schleinikon,98.0,Q67884,1990-12-31---98,False
247,Schlieren,1990-12-31,13142.0,Schlieren,247.0,Q69148,1990-12-31---247,False
99,Schöfflisdorf,1990-12-31,1021.0,Schöfflisdorf,99.0,Q70295,1990-12-31---99,False
197,Schwerzenbach,1990-12-31,3634.0,Schwerzenbach,197.0,Q66814,1990-12-31---197,False
119,Seegräben,1990-12-31,1060.0,Seegräben,119.0,Q67310,1990-12-31---119,False
227,Seuzach,1990-12-31,5396.0,Seuzach,227.0,Q65805,1990-12-31---227,False
100,Stadel,1990-12-31,1416.0,Stadel,100.0,Q67907,1990-12-31---100,False
158,Stäfa,1990-12-31,10485.0,Stäfa,158.0,Q69774,1990-12-31---158,False
13,Stallikon,1990-12-31,2014.0,Stallikon,13.0,Q66062,1990-12-31---13,False
292,Stammheim,1990-12-31,2405.0,Stammheim,292.0,Q60322693,1990-12-31---292,False
101,Steinmaur,1990-12-31,2547.0,Steinmaur,101.0,Q67887,1990-12-31---101,False
39,Thalheim a.d.Th.,1990-12-31,523.0,Thalheim an der Thur,39.0,Q65844,1990-12-31---39,False
141,Thalwil,1990-12-31,15571.0,Thalwil,141.0,Q68959,1990-12-31---141,False
40,Trüllikon,1990-12-31,995.0,Trüllikon,40.0,Q67933,1990-12-31---40,False
41,Truttikon,1990-12-31,346.0,Truttikon,41.0,Q70072,1990-12-31---41,False
228,Turbenthal,1990-12-31,3740.0,Turbenthal,228.0,Q65858,1990-12-31---228,False
159,Uetikon a.S.,1990-12-31,3723.0,Uetikon am See,159.0,Q67058,1990-12-31---159,False
248,Uitikon,1990-12-31,3165.0,Uitikon,248.0,Q66678,1990-12-31---248,False
249,Unterengstringen,1990-12-31,2597.0,Unterengstringen,249.0,Q66079,1990-12-31---249,False
250,Urdorf,1990-12-31,8208.0,Urdorf,250.0,Q69109,1990-12-31---250,False
198,Uster,1990-12-31,24773.0,Uster,198.0,Q64032,1990-12-31---198,False
43,Volken,1990-12-31,220.0,Volken,43.0,Q67922,1990-12-31---43,False
199,Volketswil,1990-12-31,12089.0,Volketswil,199.0,Q69754,1990-12-31---199,False
293,Wädenswil,1990-12-31,21576.0,Wädenswil,293.0,Q69718,1990-12-31---293,False
120,Wald,1990-12-31,8251.0,Wald (ZH),120.0,Q67272,1990-12-31---120,False
69,Wallisellen,1990-12-31,10933.0,Wallisellen,69.0,Q69374,1990-12-31---69,False
200,Wangen-Brüttisellen,1990-12-31,4685.0,Wangen-Brüttisellen,200.0,Q66829,1990-12-31---200,False
70,Wasterkingen,1990-12-31,485.0,Wasterkingen,70.0,Q67882,1990-12-31---70,False
102,Weiach,1990-12-31,741.0,Weiach,102.0,Q70088,1990-12-31---102,False
251,Weiningen,1990-12-31,3551.0,Weiningen (ZH),251.0,Q66093,1990-12-31---251,False
180,Weisslingen,1990-12-31,2524.0,Weisslingen,180.0,Q70375,1990-12-31---180,False
14,Wettswil a.A.,1990-12-31,3438.0,Wettswil am Albis,14.0,Q65934,1990-12-31---14,False
121,Wetzikon,1990-12-31,16798.0,Wetzikon (ZH),121.0,Q68305,1990-12-31---121,False
298,Wiesendangen,1990-12-31,4406.0,Wiesendangen,298.0,Q64853,1990-12-31---298,False
71,Wil,1990-12-31,1107.0,Wil (ZH),71.0,Q67223,1990-12-31---71,False
181,Wila,1990-12-31,1533.0,Wila,181.0,Q66752,1990-12-31---181,False
182,Wildberg,1990-12-31,799.0,Wildberg,182.0,Q67346,1990-12-31---182,False
72,Winkel,1990-12-31,2313.0,Winkel,72.0,Q66588,1990-12-31---72,False
230,Winterthur,1990-12-31,86496.0,Winterthur,230.0,Q9125,1990-12-31---230,False
231,Zell,1990-12-31,4119.0,Zell (ZH),231.0,Q67211,1990-12-31---231,False
161,Zollikon,1990-12-31,11501.0,Zollikon,161.0,Q218691,1990-12-31---161,False
160,Zumikon,1990-12-31,4687.0,Zumikon,160.0,Q66898,1990-12-31---160,False
261,Zürich,1990-12-31,347634.0,Zürich,261.0,Q72,1990-12-31---261,False
21,Adlikon,1989-12-31,527.0,Adlikon,21.0,Q68356,1989-12-31---21,False
131,Adliswil,1989-12-31,15502.0,Adliswil,131.0,Q68210,1989-12-31---131,False
241,Aesch ZH,1989-12-31,977.0,Aesch (ZH),241.0,Q68342,1989-12-31---241,False
1,Aeugst a.A.,1989-12-31,1158.0,Aeugst am Albis,1.0,Q64945,1989-12-31---1,False
2,Affoltern a.A.,1989-12-31,8949.0,Affoltern am Albis,2.0,Q68290,1989-12-31---2,False
211,Altikon,1989-12-31,556.0,Altikon,211.0,Q65929,1989-12-31---211,False
30,Andelfingen,1989-12-31,1579.0,Andelfingen,30.0,Q68423,1989-12-31---30,False
51,Bachenbülach,1989-12-31,2871.0,Bachenbülach,51.0,Q69887,1989-12-31---51,False
81,Bachs,1989-12-31,550.0,Bachs,81.0,Q70273,1989-12-31---81,False
111,Bäretswil,1989-12-31,3731.0,Bäretswil,111.0,Q65868,1989-12-31---111,False
52,Bassersdorf,1989-12-31,6611.0,Bassersdorf,52.0,Q69734,1989-12-31---52,False
297,Bauma,1989-12-31,4066.0,Bauma,297.0,Q67145,1989-12-31---297,False
22,Benken,1989-12-31,606.0,Benken (ZH),22.0,Q70171,1989-12-31---22,False
23,Berg a.I.,1989-12-31,462.0,Berg am Irchel,23.0,Q65781,1989-12-31---23,False
242,Birmensdorf,1989-12-31,4712.0,Birmensdorf (ZH),242.0,Q65282,1989-12-31---242,False
3,Bonstetten,1989-12-31,2603.0,Bonstetten,3.0,Q65510,1989-12-31---3,False
82,Boppelsen,1989-12-31,832.0,Boppelsen,82.0,Q67062,1989-12-31---82,False
213,Brütten,1989-12-31,1399.0,Brütten,213.0,Q65812,1989-12-31---213,False
112,Bubikon,1989-12-31,4525.0,Bubikon,112.0,Q67068,1989-12-31---112,False
24,Buch a.I.,1989-12-31,565.0,Buch am Irchel,24.0,Q68451,1989-12-31---24,False
83,Buchs,1989-12-31,3390.0,Buchs (ZH),83.0,Q67539,1989-12-31---83,False
53,Bülach,1989-12-31,13324.0,Bülach,53.0,Q9093,1989-12-31---53,False
25,Dachsen,1989-12-31,1186.0,Dachsen,25.0,Q67949,1989-12-31---25,False
214,Dägerlen,1989-12-31,663.0,Dägerlen,214.0,Q68437,1989-12-31---214,False
84,Dällikon,1989-12-31,2479.0,Dällikon,84.0,Q66755,1989-12-31---84,False
85,Dänikon,1989-12-31,1061.0,Dänikon,85.0,Q70131,1989-12-31---85,False
215,Dättlikon,1989-12-31,487.0,Dättlikon,215.0,Q70381,1989-12-31---215,False
86,Dielsdorf,1989-12-31,4310.0,Dielsdorf,86.0,Q67951,1989-12-31---86,False
243,Dietikon,1989-12-31,21008.0,Dietikon,243.0,Q64070,1989-12-31---243,False
54,Dietlikon,1989-12-31,5755.0,Dietlikon,54.0,Q65164,1989-12-31---54,False
216,Dinhard,1989-12-31,1255.0,Dinhard,216.0,Q65795,1989-12-31---216,False
26,Dorf,1989-12-31,404.0,Dorf,26.0,Q70283,1989-12-31---26,False
191,Dübendorf,1989-12-31,20723.0,Dübendorf,191.0,Q64082,1989-12-31---191,False
113,Dürnten,1989-12-31,5561.0,Dürnten,113.0,Q67220,1989-12-31---113,False
192,Egg,1989-12-31,6304.0,Egg,192.0,Q64877,1989-12-31---192,False
55,Eglisau,1989-12-31,2587.0,Eglisau,55.0,Q69175,1989-12-31---55,False
294,Elgg,1989-12-31,3687.0,Elgg,294.0,Q67137,1989-12-31---294,False
218,Ellikon a.d.Th.,1989-12-31,594.0,Ellikon an der Thur,218.0,Q65769,1989-12-31---218,False
219,Elsau,1989-12-31,2604.0,Elsau,219.0,Q64832,1989-12-31---219,False
56,Embrach,1989-12-31,6761.0,Embrach,56.0,Q65877,1989-12-31---56,False
151,Erlenbach,1989-12-31,4256.0,Erlenbach (ZH),151.0,Q69203,1989-12-31---151,False
193,Fällanden,1989-12-31,6627.0,Fällanden,193.0,Q64869,1989-12-31---193,False
172,Fehraltorf,1989-12-31,3910.0,Fehraltorf,172.0,Q70369,1989-12-31---172,False
27,Feuerthalen,1989-12-31,2636.0,Feuerthalen,27.0,Q66283,1989-12-31---27,False
114,Fischenthal,1989-12-31,1739.0,Fischenthal,114.0,Q65854,1989-12-31---114,False
28,Flaach,1989-12-31,991.0,Flaach,28.0,Q70367,1989-12-31---28,False
29,Flurlingen,1989-12-31,1104.0,Flurlingen,29.0,Q66757,1989-12-31---29,False
57,Freienstein-Teufen,1989-12-31,1733.0,Freienstein-Teufen,57.0,Q66964,1989-12-31---57,False
244,Geroldswil,1989-12-31,4559.0,Geroldswil,244.0,Q66660,1989-12-31---244,False
58,Glattfelden,1989-12-31,3173.0,Glattfelden,58.0,Q68399,1989-12-31---58,False
115,Gossau,1989-12-31,7171.0,Gossau (ZH),115.0,Q67525,1989-12-31---115,False
194,Greifensee,1989-12-31,5306.0,Greifensee,194.0,Q64882,1989-12-31---194,False
116,Grüningen,1989-12-31,2527.0,Grüningen,116.0,Q67120,1989-12-31---116,False
220,Hagenbuch,1989-12-31,732.0,Hagenbuch,220.0,Q65926,1989-12-31---220,False
4,Hausen a.A.,1989-12-31,2653.0,Hausen am Albis,4.0,Q65231,1989-12-31---4,False
5,Hedingen,1989-12-31,2168.0,Hedingen,5.0,Q65129,1989-12-31---5,False
31,Henggart,1989-12-31,1111.0,Henggart,31.0,Q68417,1989-12-31---31,False
152,Herrliberg,1989-12-31,4560.0,Herrliberg,152.0,Q69224,1989-12-31---152,False
221,Hettlingen,1989-12-31,1641.0,Hettlingen,221.0,Q64967,1989-12-31---221,False
117,Hinwil,1989-12-31,8334.0,Hinwil,117.0,Q69383,1989-12-31---117,False
173,Hittnau,1989-12-31,2032.0,Hittnau,173.0,Q65841,1989-12-31---173,False
59,Hochfelden,1989-12-31,1063.0,Hochfelden,59.0,Q68410,1989-12-31---59,False
153,Hombrechtikon,1989-12-31,6673.0,Hombrechtikon,153.0,Q69188,1989-12-31---153,False
295,Horgen,1989-12-31,17986.0,Horgen,295.0,Q68286,1989-12-31---295,False
60,Höri,1989-12-31,1866.0,Höri,60.0,Q70377,1989-12-31---60,False
32,Humlikon,1989-12-31,327.0,Humlikon,32.0,Q68447,1989-12-31---32,False
61,Hüntwangen,1989-12-31,700.0,Hüntwangen,61.0,Q69367,1989-12-31---61,False
87,Hüttikon,1989-12-31,420.0,Hüttikon,87.0,Q65671,1989-12-31---87,False
296,Illnau-Effretikon,1989-12-31,14741.0,Illnau-Effretikon,296.0,Q64873,1989-12-31---296,False
6,Kappel a.A.,1989-12-31,707.0,Kappel am Albis,6.0,Q64589,1989-12-31---6,False
135,Kilchberg,1989-12-31,6826.0,Kilchberg (ZH),135.0,Q66633,1989-12-31---135,False
33,Kleinandelfingen,1989-12-31,1445.0,Kleinandelfingen,33.0,Q68413,1989-12-31---33,False
62,Kloten,1989-12-31,15569.0,Kloten,62.0,Q68165,1989-12-31---62,False
7,Knonau,1989-12-31,996.0,Knonau,7.0,Q66328,1989-12-31---7,False
154,Küsnacht,1989-12-31,12304.0,Küsnacht (ZH),154.0,Q69216,1989-12-31---154,False
136,Langnau a.A.,1989-12-31,6593.0,Langnau am Albis,136.0,Q65347,1989-12-31---136,False
34,Laufen-Uhwiesen,1989-12-31,1349.0,Laufen-Uhwiesen,34.0,Q66336,1989-12-31---34,False
176,Lindau,1989-12-31,3199.0,Lindau,176.0,Q65759,1989-12-31---176,False
63,Lufingen,1989-12-31,845.0,Lufingen,63.0,Q67912,1989-12-31---63,False
155,Männedorf,1989-12-31,7450.0,Männedorf,155.0,Q64627,1989-12-31---155,False
35,Marthalen,1989-12-31,1489.0,Marthalen,35.0,Q67213,1989-12-31---35,False
8,Maschwanden,1989-12-31,489.0,Maschwanden,8.0,Q64977,1989-12-31---8,False
195,Maur,1989-12-31,7006.0,Maur,195.0,Q64857,1989-12-31---195,False
156,Meilen,1989-12-31,10771.0,Meilen,156.0,Q68261,1989-12-31---156,False
9,Mettmenstetten,1989-12-31,2822.0,Mettmenstetten,9.0,Q65547,1989-12-31---9,False
196,Mönchaltorf,1989-12-31,3499.0,Mönchaltorf,196.0,Q66747,1989-12-31---196,False
88,Neerach,1989-12-31,1751.0,Neerach,88.0,Q68395,1989-12-31---88,False
223,Neftenbach,1989-12-31,3601.0,Neftenbach,223.0,Q65040,1989-12-31---223,False
89,Niederglatt,1989-12-31,3347.0,Niederglatt,89.0,Q67920,1989-12-31---89,False
90,Niederhasli,1989-12-31,5746.0,Niederhasli,90.0,Q67042,1989-12-31---90,False
91,Niederweningen,1989-12-31,1519.0,Niederweningen,91.0,Q66411,1989-12-31---91,False
64,Nürensdorf,1989-12-31,3945.0,Nürensdorf,64.0,Q67898,1989-12-31---64,False
65,Oberembrach,1989-12-31,940.0,Oberembrach,65.0,Q65512,1989-12-31---65,False
245,Oberengstringen,1989-12-31,5823.0,Oberengstringen,245.0,Q69963,1989-12-31---245,False
92,Oberglatt,1989-12-31,4120.0,Oberglatt,92.0,Q70022,1989-12-31---92,False
137,Oberrieden,1989-12-31,4390.0,Oberrieden,137.0,Q65528,1989-12-31---137,False
93,Oberweningen,1989-12-31,1089.0,Oberweningen,93.0,Q70264,1989-12-31---93,False
10,Obfelden,1989-12-31,3793.0,Obfelden,10.0,Q65942,1989-12-31---10,False
246,Oetwil a.d.L.,1989-12-31,2051.0,Oetwil an der Limmat,246.0,Q66414,1989-12-31---246,False
157,Oetwil a.S.,1989-12-31,3450.0,Oetwil am See,157.0,Q67354,1989-12-31---157,False
66,Opfikon,1989-12-31,11396.0,Opfikon,66.0,Q64224,1989-12-31---66,False
37,Ossingen,1989-12-31,1131.0,Ossingen,37.0,Q68393,1989-12-31---37,False
94,Otelfingen,1989-12-31,1622.0,Otelfingen,94.0,Q66156,1989-12-31---94,False
11,Ottenbach,1989-12-31,2026.0,Ottenbach,11.0,Q67513,1989-12-31---11,False
177,Pfäffikon,1989-12-31,8773.0,Pfäffikon,177.0,Q68269,1989-12-31---177,False
224,Pfungen,1989-12-31,2242.0,Pfungen,224.0,Q65119,1989-12-31---224,False
67,Rafz,1989-12-31,2521.0,Rafz,67.0,Q66457,1989-12-31---67,False
95,Regensberg,1989-12-31,511.0,Regensberg,95.0,Q70197,1989-12-31---95,False
96,Regensdorf,1989-12-31,13105.0,Regensdorf,96.0,Q64205,1989-12-31---96,False
38,Rheinau,1989-12-31,1182.0,Rheinau,38.0,Q67534,1989-12-31---38,False
138,Richterswil,1989-12-31,9768.0,Richterswil,138.0,Q68227,1989-12-31---138,False
225,Rickenbach,1989-12-31,1846.0,Rickenbach (ZH),225.0,Q68457,1989-12-31---225,False
12,Rifferswil,1989-12-31,654.0,Rifferswil,12.0,Q66598,1989-12-31---12,False
68,Rorbas,1989-12-31,1969.0,Rorbas,68.0,Q67909,1989-12-31---68,False
97,Rümlang,1989-12-31,5110.0,Rümlang,97.0,Q67894,1989-12-31---97,False
139,Rüschlikon,1989-12-31,4618.0,Rüschlikon,139.0,Q66819,1989-12-31---139,False
178,Russikon,1989-12-31,3413.0,Russikon,178.0,Q67957,1989-12-31---178,False
118,Rüti,1989-12-31,10417.0,Rüti (ZH),118.0,Q69752,1989-12-31---118,False
226,Schlatt,1989-12-31,577.0,Schlatt (ZH),226.0,Q68390,1989-12-31---226,False
98,Schleinikon,1989-12-31,526.0,Schleinikon,98.0,Q67884,1989-12-31---98,False
247,Schlieren,1989-12-31,13079.0,Schlieren,247.0,Q69148,1989-12-31---247,False
99,Schöfflisdorf,1989-12-31,1014.0,Schöfflisdorf,99.0,Q70295,1989-12-31---99,False
197,Schwerzenbach,1989-12-31,3502.0,Schwerzenbach,197.0,Q66814,1989-12-31---197,False
119,Seegräben,1989-12-31,1059.0,Seegräben,119.0,Q67310,1989-12-31---119,False
227,Seuzach,1989-12-31,5168.0,Seuzach,227.0,Q65805,1989-12-31---227,False
100,Stadel,1989-12-31,1432.0,Stadel,100.0,Q67907,1989-12-31---100,False
158,Stäfa,1989-12-31,10455.0,Stäfa,158.0,Q69774,1989-12-31---158,False
13,Stallikon,1989-12-31,1938.0,Stallikon,13.0,Q66062,1989-12-31---13,False
292,Stammheim,1989-12-31,2291.0,Stammheim,292.0,Q60322693,1989-12-31---292,False
101,Steinmaur,1989-12-31,2537.0,Steinmaur,101.0,Q67887,1989-12-31---101,False
39,Thalheim a.d.Th.,1989-12-31,510.0,Thalheim an der Thur,39.0,Q65844,1989-12-31---39,False
141,Thalwil,1989-12-31,15503.0,Thalwil,141.0,Q68959,1989-12-31---141,False
40,Trüllikon,1989-12-31,1004.0,Trüllikon,40.0,Q67933,1989-12-31---40,False
41,Truttikon,1989-12-31,351.0,Truttikon,41.0,Q70072,1989-12-31---41,False
228,Turbenthal,1989-12-31,3675.0,Turbenthal,228.0,Q65858,1989-12-31---228,False
159,Uetikon a.S.,1989-12-31,3693.0,Uetikon am See,159.0,Q67058,1989-12-31---159,False
248,Uitikon,1989-12-31,3046.0,Uitikon,248.0,Q66678,1989-12-31---248,False
249,Unterengstringen,1989-12-31,2616.0,Unterengstringen,249.0,Q66079,1989-12-31---249,False
250,Urdorf,1989-12-31,8048.0,Urdorf,250.0,Q69109,1989-12-31---250,False
198,Uster,1989-12-31,25044.0,Uster,198.0,Q64032,1989-12-31---198,False
43,Volken,1989-12-31,218.0,Volken,43.0,Q67922,1989-12-31---43,False
199,Volketswil,1989-12-31,12040.0,Volketswil,199.0,Q69754,1989-12-31---199,False
293,Wädenswil,1989-12-31,21525.0,Wädenswil,293.0,Q69718,1989-12-31---293,False
120,Wald,1989-12-31,8020.0,Wald (ZH),120.0,Q67272,1989-12-31---120,False
69,Wallisellen,1989-12-31,11073.0,Wallisellen,69.0,Q69374,1989-12-31---69,False
200,Wangen-Brüttisellen,1989-12-31,4620.0,Wangen-Brüttisellen,200.0,Q66829,1989-12-31---200,False
70,Wasterkingen,1989-12-31,468.0,Wasterkingen,70.0,Q67882,1989-12-31---70,False
102,Weiach,1989-12-31,731.0,Weiach,102.0,Q70088,1989-12-31---102,False
251,Weiningen,1989-12-31,3525.0,Weiningen (ZH),251.0,Q66093,1989-12-31---251,False
180,Weisslingen,1989-12-31,2452.0,Weisslingen,180.0,Q70375,1989-12-31---180,False
14,Wettswil a.A.,1989-12-31,3387.0,Wettswil am Albis,14.0,Q65934,1989-12-31---14,False
121,Wetzikon,1989-12-31,16543.0,Wetzikon (ZH),121.0,Q68305,1989-12-31---121,False
298,Wiesendangen,1989-12-31,4365.0,Wiesendangen,298.0,Q64853,1989-12-31---298,False
71,Wil,1989-12-31,1052.0,Wil (ZH),71.0,Q67223,1989-12-31---71,False
181,Wila,1989-12-31,1455.0,Wila,181.0,Q66752,1989-12-31---181,False
182,Wildberg,1989-12-31,782.0,Wildberg,182.0,Q67346,1989-12-31---182,False
72,Winkel,1989-12-31,2332.0,Winkel,72.0,Q66588,1989-12-31---72,False
230,Winterthur,1989-12-31,85835.0,Winterthur,230.0,Q9125,1989-12-31---230,False
231,Zell,1989-12-31,4161.0,Zell (ZH),231.0,Q67211,1989-12-31---231,False
161,Zollikon,1989-12-31,11618.0,Zollikon,161.0,Q218691,1989-12-31---161,False
160,Zumikon,1989-12-31,4683.0,Zumikon,160.0,Q66898,1989-12-31---160,False
261,Zürich,1989-12-31,346678.0,Zürich,261.0,Q72,1989-12-31---261,False
21,Adlikon,1988-12-31,510.0,Adlikon,21.0,Q68356,1988-12-31---21,False
131,Adliswil,1988-12-31,15521.0,Adliswil,131.0,Q68210,1988-12-31---131,False
241,Aesch ZH,1988-12-31,961.0,Aesch (ZH),241.0,Q68342,1988-12-31---241,False
1,Aeugst a.A.,1988-12-31,1126.0,Aeugst am Albis,1.0,Q64945,1988-12-31---1,False
2,Affoltern a.A.,1988-12-31,8706.0,Affoltern am Albis,2.0,Q68290,1988-12-31---2,False
211,Altikon,1988-12-31,553.0,Altikon,211.0,Q65929,1988-12-31---211,False
30,Andelfingen,1988-12-31,1595.0,Andelfingen,30.0,Q68423,1988-12-31---30,False
51,Bachenbülach,1988-12-31,2853.0,Bachenbülach,51.0,Q69887,1988-12-31---51,False
81,Bachs,1988-12-31,534.0,Bachs,81.0,Q70273,1988-12-31---81,False
111,Bäretswil,1988-12-31,3675.0,Bäretswil,111.0,Q65868,1988-12-31---111,False
52,Bassersdorf,1988-12-31,6622.0,Bassersdorf,52.0,Q69734,1988-12-31---52,False
297,Bauma,1988-12-31,3810.0,Bauma,297.0,Q67145,1988-12-31---297,False
22,Benken,1988-12-31,594.0,Benken (ZH),22.0,Q70171,1988-12-31---22,False
23,Berg a.I.,1988-12-31,444.0,Berg am Irchel,23.0,Q65781,1988-12-31---23,False
242,Birmensdorf,1988-12-31,4695.0,Birmensdorf (ZH),242.0,Q65282,1988-12-31---242,False
3,Bonstetten,1988-12-31,2577.0,Bonstetten,3.0,Q65510,1988-12-31---3,False
82,Boppelsen,1988-12-31,821.0,Boppelsen,82.0,Q67062,1988-12-31---82,False
213,Brütten,1988-12-31,1365.0,Brütten,213.0,Q65812,1988-12-31---213,False
112,Bubikon,1988-12-31,4395.0,Bubikon,112.0,Q67068,1988-12-31---112,False
24,Buch a.I.,1988-12-31,554.0,Buch am Irchel,24.0,Q68451,1988-12-31---24,False
83,Buchs,1988-12-31,3289.0,Buchs (ZH),83.0,Q67539,1988-12-31---83,False
53,Bülach,1988-12-31,13322.0,Bülach,53.0,Q9093,1988-12-31---53,False
25,Dachsen,1988-12-31,1210.0,Dachsen,25.0,Q67949,1988-12-31---25,False
214,Dägerlen,1988-12-31,660.0,Dägerlen,214.0,Q68437,1988-12-31---214,False
84,Dällikon,1988-12-31,2458.0,Dällikon,84.0,Q66755,1988-12-31---84,False
85,Dänikon,1988-12-31,996.0,Dänikon,85.0,Q70131,1988-12-31---85,False
215,Dättlikon,1988-12-31,492.0,Dättlikon,215.0,Q70381,1988-12-31---215,False
86,Dielsdorf,1988-12-31,4302.0,Dielsdorf,86.0,Q67951,1988-12-31---86,False
243,Dietikon,1988-12-31,20842.0,Dietikon,243.0,Q64070,1988-12-31---243,False
54,Dietlikon,1988-12-31,5735.0,Dietlikon,54.0,Q65164,1988-12-31---54,False
216,Dinhard,1988-12-31,1274.0,Dinhard,216.0,Q65795,1988-12-31---216,False
26,Dorf,1988-12-31,400.0,Dorf,26.0,Q70283,1988-12-31---26,False
191,Dübendorf,1988-12-31,20575.0,Dübendorf,191.0,Q64082,1988-12-31---191,False
113,Dürnten,1988-12-31,5422.0,Dürnten,113.0,Q67220,1988-12-31---113,False
192,Egg,1988-12-31,6137.0,Egg,192.0,Q64877,1988-12-31---192,False
55,Eglisau,1988-12-31,2515.0,Eglisau,55.0,Q69175,1988-12-31---55,False
294,Elgg,1988-12-31,3674.0,Elgg,294.0,Q67137,1988-12-31---294,False
218,Ellikon a.d.Th.,1988-12-31,600.0,Ellikon an der Thur,218.0,Q65769,1988-12-31---218,False
219,Elsau,1988-12-31,2630.0,Elsau,219.0,Q64832,1988-12-31---219,False
56,Embrach,1988-12-31,6758.0,Embrach,56.0,Q65877,1988-12-31---56,False
151,Erlenbach,1988-12-31,4213.0,Erlenbach (ZH),151.0,Q69203,1988-12-31---151,False
193,Fällanden,1988-12-31,6599.0,Fällanden,193.0,Q64869,1988-12-31---193,False
172,Fehraltorf,1988-12-31,3651.0,Fehraltorf,172.0,Q70369,1988-12-31---172,False
27,Feuerthalen,1988-12-31,2645.0,Feuerthalen,27.0,Q66283,1988-12-31---27,False
114,Fischenthal,1988-12-31,1654.0,Fischenthal,114.0,Q65854,1988-12-31---114,False
28,Flaach,1988-12-31,977.0,Flaach,28.0,Q70367,1988-12-31---28,False
29,Flurlingen,1988-12-31,1097.0,Flurlingen,29.0,Q66757,1988-12-31---29,False
57,Freienstein-Teufen,1988-12-31,1652.0,Freienstein-Teufen,57.0,Q66964,1988-12-31---57,False
244,Geroldswil,1988-12-31,4464.0,Geroldswil,244.0,Q66660,1988-12-31---244,False
58,Glattfelden,1988-12-31,3113.0,Glattfelden,58.0,Q68399,1988-12-31---58,False
115,Gossau,1988-12-31,7164.0,Gossau (ZH),115.0,Q67525,1988-12-31---115,False
194,Greifensee,1988-12-31,5273.0,Greifensee,194.0,Q64882,1988-12-31---194,False
116,Grüningen,1988-12-31,2507.0,Grüningen,116.0,Q67120,1988-12-31---116,False
220,Hagenbuch,1988-12-31,694.0,Hagenbuch,220.0,Q65926,1988-12-31---220,False
4,Hausen a.A.,1988-12-31,2600.0,Hausen am Albis,4.0,Q65231,1988-12-31---4,False
5,Hedingen,1988-12-31,2124.0,Hedingen,5.0,Q65129,1988-12-31---5,False
31,Henggart,1988-12-31,1091.0,Henggart,31.0,Q68417,1988-12-31---31,False
152,Herrliberg,1988-12-31,4512.0,Herrliberg,152.0,Q69224,1988-12-31---152,False
221,Hettlingen,1988-12-31,1618.0,Hettlingen,221.0,Q64967,1988-12-31---221,False
117,Hinwil,1988-12-31,8344.0,Hinwil,117.0,Q69383,1988-12-31---117,False
173,Hittnau,1988-12-31,1928.0,Hittnau,173.0,Q65841,1988-12-31---173,False
59,Hochfelden,1988-12-31,1035.0,Hochfelden,59.0,Q68410,1988-12-31---59,False
153,Hombrechtikon,1988-12-31,6828.0,Hombrechtikon,153.0,Q69188,1988-12-31---153,False
295,Horgen,1988-12-31,17914.0,Horgen,295.0,Q68286,1988-12-31---295,False
60,Höri,1988-12-31,1811.0,Höri,60.0,Q70377,1988-12-31---60,False
32,Humlikon,1988-12-31,310.0,Humlikon,32.0,Q68447,1988-12-31---32,False
61,Hüntwangen,1988-12-31,724.0,Hüntwangen,61.0,Q69367,1988-12-31---61,False
87,Hüttikon,1988-12-31,401.0,Hüttikon,87.0,Q65671,1988-12-31---87,False
296,Illnau-Effretikon,1988-12-31,14635.0,Illnau-Effretikon,296.0,Q64873,1988-12-31---296,False
6,Kappel a.A.,1988-12-31,676.0,Kappel am Albis,6.0,Q64589,1988-12-31---6,False
135,Kilchberg,1988-12-31,7007.0,Kilchberg (ZH),135.0,Q66633,1988-12-31---135,False
33,Kleinandelfingen,1988-12-31,1407.0,Kleinandelfingen,33.0,Q68413,1988-12-31---33,False
62,Kloten,1988-12-31,15453.0,Kloten,62.0,Q68165,1988-12-31---62,False
7,Knonau,1988-12-31,994.0,Knonau,7.0,Q66328,1988-12-31---7,False
154,Küsnacht,1988-12-31,12364.0,Küsnacht (ZH),154.0,Q69216,1988-12-31---154,False
136,Langnau a.A.,1988-12-31,6547.0,Langnau am Albis,136.0,Q65347,1988-12-31---136,False
